file_a,file_b,hamming,same_split,same_source_key
train/malignant/malignant (112)-sharpened-rotated2.png,val/malignant/malignant (10)-rotated2-rotated1.png,0,False,False
train/malignant/malignant (112)-sharpened.png,train/malignant/malignant (112).png,0,True,True
train/malignant/malignant (112)-sharpened.png,val/malignant/malignant (10)-rotated32.png,0,False,False
train/malignant/malignant (112)-sharpened.png,val/malignant/malignant (10).png,0,False,False
train/malignant/malignant (112).png,val/malignant/malignant (10)-rotated32.png,0,False,False
train/malignant/malignant (112).png,val/malignant/malignant (10).png,0,False,False
train/malignant/malignant (113)-rotated1-rotated2.png,train/malignant/malignant (113)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (113)-rotated1-sharpened.png,train/malignant/malignant (113)-rotated32.png,0,True,True
train/malignant/malignant (113)-rotated1-sharpened.png,train/malignant/malignant (113)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (113)-rotated1.png,train/malignant/malignant (113)-sharpened.png,0,True,True
train/malignant/malignant (113)-rotated1.png,train/malignant/malignant (113).png,0,True,True
train/malignant/malignant (113)-rotated32-rotated2.png,train/malignant/malignant (113)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (113)-rotated32.png,train/malignant/malignant (113)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (113)-sharpened.png,train/malignant/malignant (113).png,0,True,True
train/malignant/malignant (114)-rotated1-rotated2.png,train/malignant/malignant (114)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (114)-rotated2.png,train/malignant/malignant (114)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (114)-sharpened-rotated2.png,train/malignant/malignant (114).png,0,True,True
train/malignant/malignant (115)-rotated2-rotated1.png,train/malignant/malignant (115)-rotated2.png,0,True,True
train/malignant/malignant (115)-rotated32-rotated2.png,train/malignant/malignant (115)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (116)-rotated2-rotated1.png,train/malignant/malignant (116)-rotated2-rotated2.png,0,True,True
train/malignant/malignant (116)-rotated32-sharpened.png,train/malignant/malignant (116)-rotated32.png,0,True,True
train/malignant/malignant (116)-rotated32-sharpened.png,train/malignant/malignant (18)-rotated32-rotated2.png,0,True,False
train/malignant/malignant (116)-rotated32.png,train/malignant/malignant (18)-rotated32-rotated2.png,0,True,False
train/malignant/malignant (116)-sharpened.png,train/malignant/malignant (116).png,0,True,True
train/malignant/malignant (117)-rotated1.png,train/malignant/malignant (117)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (118)-rotated32-rotated1.png,train/malignant/malignant (118)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (118)-rotated32-rotated2.png,train/malignant/malignant (118)-rotated32.png,0,True,True
train/malignant/malignant (118)-rotated32-rotated2.png,train/malignant/malignant (119)-rotated1-rotated32.png,0,True,False
train/malignant/malignant (118)-rotated32.png,train/malignant/malignant (119)-rotated1-rotated32.png,0,True,False
train/malignant/malignant (118)-sharpened-rotated32.png,train/malignant/malignant (119)-rotated32-rotated1.png,0,True,False
train/malignant/malignant (118)-sharpened-rotated32.png,train/malignant/malignant (119)-rotated32-sharpened.png,0,True,False
train/malignant/malignant (118)-sharpened.png,train/malignant/malignant (119)-sharpened.png,0,True,False
train/malignant/malignant (118).png,train/malignant/malignant (119).png,0,True,False
train/malignant/malignant (119)-rotated32-rotated1.png,train/malignant/malignant (119)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (120)-rotated1-rotated2.png,train/malignant/malignant (120)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (120)-rotated2-rotated1.png,train/malignant/malignant (120)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (120)-rotated2-sharpened.png,train/malignant/malignant (120)-rotated2.png,0,True,True
train/malignant/malignant (121)-rotated1-rotated1.png,train/malignant/malignant (121)-rotated1-rotated32.png,0,True,True
train/malignant/malignant (121)-rotated2-rotated1.png,train/malignant/malignant (121).png,0,True,True
train/malignant/malignant (121)-rotated2-sharpened.png,train/malignant/malignant (121)-sharpened.png,0,True,True
train/malignant/malignant (122)-rotated1-sharpened.png,train/malignant/malignant (122)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (122)-rotated2-rotated1.png,train/malignant/malignant (122)-rotated2-rotated2.png,0,True,True
train/malignant/malignant (123)-rotated1-rotated2.png,train/malignant/malignant (123)-rotated1.png,0,True,True
train/malignant/malignant (123)-rotated1-rotated2.png,train/malignant/malignant (123)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (123)-rotated1-rotated32.png,train/malignant/malignant (123)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (123)-rotated1-rotated32.png,train/malignant/malignant (123)-rotated2.png,0,True,True
train/malignant/malignant (123)-rotated1-sharpened.png,train/malignant/malignant (123)-rotated2.png,0,True,True
train/malignant/malignant (123)-rotated1.png,train/malignant/malignant (123)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (123)-rotated2-rotated1.png,train/malignant/malignant (123)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (123)-rotated32-rotated32.png,val/malignant/malignant (14)-rotated2-rotated2.png,0,False,False
train/malignant/malignant (124)-rotated32-rotated1.png,train/malignant/malignant (124)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (124)-sharpened-rotated1.png,train/malignant/malignant (124)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (125)-rotated32.png,train/malignant/malignant (125).png,0,True,True
train/malignant/malignant (126)-rotated1-rotated2.png,train/malignant/malignant (126)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (126)-rotated1-rotated32.png,train/malignant/malignant (126)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (126)-rotated1-sharpened.png,train/malignant/malignant (126)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (126)-rotated1-sharpened.png,train/malignant/malignant (126)-sharpened.png,0,True,True
train/malignant/malignant (126)-rotated2-sharpened.png,train/malignant/malignant (126)-sharpened.png,0,True,True
train/malignant/malignant (126)-rotated32-rotated2.png,train/malignant/malignant (126)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (127)-rotated1.png,train/malignant/malignant (127)-sharpened.png,0,True,True
train/malignant/malignant (127)-rotated1.png,train/malignant/malignant (127).png,0,True,True
train/malignant/malignant (127)-sharpened.png,train/malignant/malignant (127).png,0,True,True
train/malignant/malignant (128)-rotated1-rotated1.png,train/malignant/malignant (128)-sharpened.png,0,True,True
train/malignant/malignant (128)-rotated1-rotated32.png,train/malignant/malignant (128)-rotated2.png,0,True,True
train/malignant/malignant (128)-rotated32-sharpened.png,train/malignant/malignant (128)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (129)-rotated2-rotated1.png,train/malignant/malignant (129)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (129)-rotated32.png,train/malignant/malignant (129).png,0,True,True
train/malignant/malignant (129)-sharpened-sharpened.png,train/malignant/malignant (129)-sharpened.png,0,True,True
train/malignant/malignant (130)-rotated1-rotated32.png,train/malignant/malignant (130)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (130)-rotated2-rotated1.png,train/malignant/malignant (130)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (130)-sharpened-rotated2.png,train/malignant/malignant (130)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (131)-sharpened-rotated1.png,train/malignant/malignant (131)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (131)-sharpened-sharpened.png,train/malignant/malignant (131)-sharpened.png,0,True,True
train/malignant/malignant (132)-rotated1-rotated32.png,train/malignant/malignant (132)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (133)-rotated1-rotated2.png,train/malignant/malignant (133)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (133)-rotated2-sharpened.png,train/malignant/malignant (133)-sharpened.png,0,True,True
train/malignant/malignant (133)-rotated2-sharpened.png,train/malignant/malignant (133).png,0,True,True
train/malignant/malignant (133)-sharpened.png,train/malignant/malignant (133).png,0,True,True
train/malignant/malignant (134)-rotated1.png,train/malignant/malignant (134)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (134)-rotated2-rotated2.png,train/malignant/malignant (134)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (134)-sharpened.png,train/malignant/malignant (134).png,0,True,True
train/malignant/malignant (135)-rotated1-rotated1.png,train/malignant/malignant (135)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (135)-rotated1-rotated1.png,train/malignant/malignant (135)-sharpened.png,0,True,True
train/malignant/malignant (135)-rotated1-rotated1.png,train/malignant/malignant (135).png,0,True,True
train/malignant/malignant (135)-rotated1-sharpened.png,train/malignant/malignant (135)-sharpened.png,0,True,True
train/malignant/malignant (135)-rotated1-sharpened.png,train/malignant/malignant (135).png,0,True,True
train/malignant/malignant (135)-sharpened.png,train/malignant/malignant (135).png,0,True,True
train/malignant/malignant (136)-rotated2-rotated1.png,train/malignant/malignant (136)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (136)-rotated2-rotated2.png,train/malignant/malignant (136)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (136)-rotated2.png,train/malignant/malignant (136)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (137)-rotated1-rotated1.png,train/malignant/malignant (137)-rotated1-rotated32.png,0,True,True
train/malignant/malignant (137)-rotated1-rotated2.png,train/malignant/malignant (137)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (137)-rotated32-sharpened.png,train/malignant/malignant (137)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (137)-sharpened.png,train/malignant/malignant (137).png,0,True,True
train/malignant/malignant (138)-sharpened-rotated1.png,train/malignant/malignant (138)-sharpened.png,0,True,True
train/malignant/malignant (139)-rotated1.png,train/malignant/malignant (139)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (139)-sharpened-rotated1.png,train/malignant/malignant (139)-sharpened.png,0,True,True
train/malignant/malignant (140)-rotated1-sharpened.png,train/malignant/malignant (140)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (141)-rotated32-rotated1.png,train/malignant/malignant (141)-rotated32-rotated2.png,0,True,True
train/malignant/malignant (141)-sharpened-rotated1.png,train/malignant/malignant (141)-sharpened.png,0,True,True
train/malignant/malignant (142)-rotated1-rotated1.png,train/malignant/malignant (142)-rotated2.png,0,True,True
train/malignant/malignant (142)-rotated1-rotated2.png,train/malignant/malignant (142)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142)-rotated2-rotated2.png,0,True,True
train/malignant/malignant (142)-sharpened.png,train/malignant/malignant (142).png,0,True,True
train/malignant/malignant (143)-rotated1-sharpened.png,train/malignant/malignant (143)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (143)-rotated2.png,train/malignant/malignant (143).png,0,True,True
train/malignant/malignant (144)-rotated1-sharpened.png,train/malignant/malignant (144)-sharpened.png,0,True,True
train/malignant/malignant (146)-rotated1-rotated1.png,train/malignant/malignant (146)-sharpened.png,0,True,True
train/malignant/malignant (146)-rotated1-rotated1.png,train/malignant/malignant (146).png,0,True,True
train/malignant/malignant (146)-rotated1.png,train/malignant/malignant (146)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (146)-rotated2.png,train/malignant/malignant (146)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (146)-sharpened.png,train/malignant/malignant (146).png,0,True,True
train/malignant/malignant (147)-rotated1.png,train/malignant/malignant (147).png,0,True,True
train/malignant/malignant (147)-rotated32-rotated1.png,train/malignant/malignant (147)-rotated32-rotated2.png,0,True,True
train/malignant/malignant (147)-rotated32-sharpened.png,train/malignant/malignant (147)-sharpened.png,0,True,True
train/malignant/malignant (149)-rotated2-sharpened.png,train/malignant/malignant (149)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (149)-rotated32-sharpened.png,train/malignant/malignant (149)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (149)-rotated32-sharpened.png,train/malignant/malignant (149)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (149)-sharpened-rotated2.png,train/malignant/malignant (149)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (150)-rotated1.png,train/malignant/malignant (150)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (150)-rotated2-rotated32.png,train/malignant/malignant (150)-rotated32.png,0,True,True
train/malignant/malignant (150)-sharpened-rotated1.png,train/malignant/malignant (150)-sharpened-sharpened.png,0,True,True
train/malignant/malignant (150)-sharpened-rotated1.png,train/malignant/malignant (150)-sharpened.png,0,True,True
train/malignant/malignant (150)-sharpened-sharpened.png,train/malignant/malignant (150)-sharpened.png,0,True,True
train/malignant/malignant (151)-rotated1-rotated32.png,train/malignant/malignant (151)-rotated2-rotated2.png,0,True,True
train/malignant/malignant (151)-rotated32-sharpened.png,train/malignant/malignant (151)-rotated32.png,0,True,True
train/malignant/malignant (151)-sharpened.png,train/malignant/malignant (151).png,0,True,True
train/malignant/malignant (152)-rotated1-rotated1.png,train/malignant/malignant (152)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (152)-rotated2-rotated2.png,train/malignant/malignant (152)-rotated2.png,0,True,True
train/malignant/malignant (152)-rotated2-rotated2.png,train/malignant/malignant (152)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (152)-rotated2-rotated32.png,train/malignant/malignant (152)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (152)-rotated2.png,train/malignant/malignant (152)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (152)-sharpened.png,train/malignant/malignant (152).png,0,True,True
train/malignant/malignant (153)-rotated1-rotated2.png,train/malignant/malignant (153)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (154)-sharpened.png,train/malignant/malignant (154).png,0,True,True
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (155)-rotated1.png,0,True,True
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (155)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (155)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (155)-rotated32-rotated2.png,train/malignant/malignant (155)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (155)-rotated32-rotated32.png,train/malignant/malignant (155)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (155)-sharpened.png,train/malignant/malignant (155).png,0,True,True
train/malignant/malignant (156)-rotated2-rotated2.png,train/malignant/malignant (156)-rotated2.png,0,True,True
train/malignant/malignant (157)-rotated1-sharpened.png,train/malignant/malignant (157).png,0,True,True
train/malignant/malignant (158)-rotated1.png,train/malignant/malignant (158)-sharpened.png,0,True,True
train/malignant/malignant (159)-rotated1.png,train/malignant/malignant (159)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (160)-rotated1-rotated2.png,train/malignant/malignant (160)-rotated2-rotated1.png,0,True,True
train/malignant/malignant (160)-rotated2-sharpened.png,train/malignant/malignant (160)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (160)-rotated2-sharpened.png,train/malignant/malignant (160)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (160)-sharpened-rotated1.png,train/malignant/malignant (160)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (160)-sharpened.png,train/malignant/malignant (160).png,0,True,True
train/malignant/malignant (161)-rotated1-sharpened.png,train/malignant/malignant (161)-sharpened.png,0,True,True
train/malignant/malignant (162)-rotated1-rotated1.png,train/malignant/malignant (162)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (162)-rotated1-rotated32.png,train/malignant/malignant (162)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (162)-rotated2-rotated1.png,train/malignant/malignant (162)-rotated32.png,0,True,True
train/malignant/malignant (162)-rotated2.png,train/malignant/malignant (162)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (162)-sharpened.png,train/malignant/malignant (162).png,0,True,True
train/malignant/malignant (163)-rotated1-rotated2.png,train/malignant/malignant (163)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (163)-rotated1-rotated2.png,train/malignant/malignant (163)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (163)-rotated1-sharpened.png,train/malignant/malignant (163)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (163)-rotated1.png,train/malignant/malignant (163)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (163)-rotated2.png,train/malignant/malignant (163)-sharpened.png,0,True,True
train/malignant/malignant (163)-rotated2.png,train/malignant/malignant (163).png,0,True,True
train/malignant/malignant (163)-sharpened.png,train/malignant/malignant (163).png,0,True,True
train/malignant/malignant (164)-rotated1.png,train/malignant/malignant (164).png,0,True,True
train/malignant/malignant (164)-rotated32-rotated1.png,train/malignant/malignant (164)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (165)-rotated1-rotated2.png,train/malignant/malignant (165)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (165)-rotated1-rotated32.png,train/malignant/malignant (165)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (166)-rotated2-rotated1.png,train/malignant/malignant (166)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (166)-sharpened-rotated32.png,train/malignant/malignant (166)-sharpened.png,0,True,True
train/malignant/malignant (166)-sharpened-rotated32.png,train/malignant/malignant (166).png,0,True,True
train/malignant/malignant (166)-sharpened.png,train/malignant/malignant (166).png,0,True,True
train/malignant/malignant (167)-rotated32.png,train/malignant/malignant (167).png,0,True,True
train/malignant/malignant (168)-sharpened-rotated2.png,train/malignant/malignant (168)-sharpened.png,0,True,True
train/malignant/malignant (168)-sharpened-rotated2.png,train/malignant/malignant (168).png,0,True,True
train/malignant/malignant (168)-sharpened.png,train/malignant/malignant (168).png,0,True,True
train/malignant/malignant (169)-rotated1-rotated1.png,train/malignant/malignant (169)-rotated32-rotated2.png,0,True,True
train/malignant/malignant (169)-rotated1-rotated1.png,train/malignant/malignant (169)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (169)-rotated1-rotated2.png,train/malignant/malignant (169)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (169)-rotated1-rotated2.png,train/malignant/malignant (169)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (169)-rotated1-rotated2.png,train/malignant/malignant (169)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (169)-rotated1-sharpened.png,train/malignant/malignant (169)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (169)-rotated1-sharpened.png,train/malignant/malignant (169)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (169)-rotated32-rotated2.png,train/malignant/malignant (169)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (169)-rotated32-sharpened.png,train/malignant/malignant (169)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (170)-rotated1-rotated2.png,train/malignant/malignant (170)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (170)-rotated1-sharpened.png,train/malignant/malignant (170)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (170)-rotated1-sharpened.png,train/malignant/malignant (170)-sharpened-sharpened.png,0,True,True
train/malignant/malignant (170)-rotated1-sharpened.png,train/malignant/malignant (170)-sharpened.png,0,True,True
train/malignant/malignant (170)-rotated1-sharpened.png,train/malignant/malignant (170).png,0,True,True
train/malignant/malignant (170)-rotated2.png,train/malignant/malignant (170)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (170)-sharpened-rotated1.png,train/malignant/malignant (170)-sharpened-sharpened.png,0,True,True
train/malignant/malignant (170)-sharpened-rotated1.png,train/malignant/malignant (170)-sharpened.png,0,True,True
train/malignant/malignant (170)-sharpened-rotated1.png,train/malignant/malignant (170).png,0,True,True
train/malignant/malignant (170)-sharpened-sharpened.png,train/malignant/malignant (170)-sharpened.png,0,True,True
train/malignant/malignant (170)-sharpened-sharpened.png,train/malignant/malignant (170).png,0,True,True
train/malignant/malignant (170)-sharpened.png,train/malignant/malignant (170).png,0,True,True
train/malignant/malignant (172)-rotated1-rotated32.png,train/malignant/malignant (172)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (172)-rotated1-rotated32.png,train/malignant/malignant (172)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (172)-rotated1-sharpened.png,train/malignant/malignant (172)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (172)-rotated2-sharpened.png,train/malignant/malignant (172)-rotated2.png,0,True,True
train/malignant/malignant (172)-rotated2-sharpened.png,train/malignant/malignant (172)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (172)-rotated2.png,train/malignant/malignant (172)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (172)-rotated32-sharpened.png,train/malignant/malignant (172)-sharpened.png,0,True,True
train/malignant/malignant (173)-rotated1-sharpened.png,train/malignant/malignant (173)-sharpened-sharpened.png,0,True,True
train/malignant/malignant (173)-rotated1-sharpened.png,train/malignant/malignant (173)-sharpened.png,0,True,True
train/malignant/malignant (173)-rotated2-rotated1.png,train/malignant/malignant (173)-rotated2.png,0,True,True
train/malignant/malignant (173)-rotated32-rotated2.png,train/malignant/malignant (173)-rotated32.png,0,True,True
train/malignant/malignant (173)-sharpened-sharpened.png,train/malignant/malignant (173)-sharpened.png,0,True,True
train/malignant/malignant (174)-rotated1-rotated1.png,train/malignant/malignant (174)-rotated2.png,0,True,True
train/malignant/malignant (174)-rotated1-sharpened.png,train/malignant/malignant (174)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (174)-rotated32-rotated1.png,train/malignant/malignant (174)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (175)-sharpened-rotated1.png,train/malignant/malignant (175)-sharpened.png,0,True,True
train/malignant/malignant (176)-rotated2-rotated1.png,train/malignant/malignant (176)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (176)-rotated2.png,train/malignant/malignant (176)-sharpened.png,0,True,True
train/malignant/malignant (176)-rotated2.png,train/malignant/malignant (176).png,0,True,True
train/malignant/malignant (176)-sharpened.png,train/malignant/malignant (176).png,0,True,True
train/malignant/malignant (177)-rotated1-rotated2.png,train/malignant/malignant (177)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (177)-rotated32-rotated1.png,train/malignant/malignant (177)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (177)-rotated32-rotated1.png,train/malignant/malignant (177)-sharpened.png,0,True,True
train/malignant/malignant (177)-rotated32-rotated1.png,train/malignant/malignant (177).png,0,True,True
train/malignant/malignant (177)-rotated32-sharpened.png,train/malignant/malignant (177)-sharpened.png,0,True,True
train/malignant/malignant (177)-rotated32-sharpened.png,train/malignant/malignant (177).png,0,True,True
train/malignant/malignant (177)-sharpened.png,train/malignant/malignant (177).png,0,True,True
train/malignant/malignant (178)-rotated2-rotated32.png,train/malignant/malignant (178)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (178)-rotated2-sharpened.png,train/malignant/malignant (178)-sharpened.png,0,True,True
train/malignant/malignant (179)-rotated1-sharpened.png,train/malignant/malignant (179)-sharpened.png,0,True,True
train/malignant/malignant (179)-rotated1.png,train/malignant/malignant (179)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (179)-rotated2-rotated32.png,train/malignant/malignant (179)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (179)-rotated2.png,train/malignant/malignant (179)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (18)-rotated32-rotated1.png,train/malignant/malignant (18)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (18)-sharpened.png,val/malignant/malignant (18).png,0,False,True
train/malignant/malignant (180)-rotated1-rotated2.png,train/malignant/malignant (180)-rotated1.png,0,True,True
train/malignant/malignant (180)-rotated2-rotated1.png,train/malignant/malignant (180)-rotated2-rotated2.png,0,True,True
train/malignant/malignant (181)-rotated32-rotated1.png,train/malignant/malignant (181)-sharpened-rotated1.png,0,True,True
train/malignant/malignant (182)-rotated1-sharpened.png,train/malignant/malignant (182)-rotated32-rotated2.png,0,True,True
train/malignant/malignant (182)-rotated1-sharpened.png,train/malignant/malignant (182)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (182)-rotated1.png,train/malignant/malignant (182).png,0,True,True
train/malignant/malignant (182)-rotated32-rotated2.png,train/malignant/malignant (182)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (182)-rotated32-sharpened.png,train/malignant/malignant (182)-sharpened.png,0,True,True
train/malignant/malignant (183)-rotated1-rotated1.png,train/malignant/malignant (183)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (183)-rotated1-rotated1.png,train/malignant/malignant (183)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (183)-rotated1.png,train/malignant/malignant (183)-rotated2.png,0,True,True
train/malignant/malignant (183)-sharpened-rotated2.png,train/malignant/malignant (183)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (183)-sharpened.png,train/malignant/malignant (183).png,0,True,True
train/malignant/malignant (184)-rotated1-rotated1.png,train/malignant/malignant (184)-rotated2-rotated32.png,0,True,True
train/malignant/malignant (184)-rotated1-rotated2.png,train/malignant/malignant (184)-rotated2.png,0,True,True
train/malignant/malignant (184)-rotated1-sharpened.png,train/malignant/malignant (184)-sharpened.png,0,True,True
train/malignant/malignant (185)-rotated1-sharpened.png,train/malignant/malignant (185)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (185)-rotated2-rotated2.png,train/malignant/malignant (185)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (185)-sharpened-rotated1.png,train/malignant/malignant (185)-sharpened.png,0,True,True
train/malignant/malignant (185)-sharpened-rotated1.png,train/malignant/malignant (185).png,0,True,True
train/malignant/malignant (185)-sharpened.png,train/malignant/malignant (185).png,0,True,True
train/malignant/malignant (186)-rotated2-sharpened.png,train/malignant/malignant (186)-sharpened.png,0,True,True
train/malignant/malignant (186)-rotated2-sharpened.png,train/malignant/malignant (186).png,0,True,True
train/malignant/malignant (186)-rotated2.png,train/malignant/malignant (186)-sharpened-rotated32.png,0,True,True
train/malignant/malignant (186)-sharpened.png,train/malignant/malignant (186).png,0,True,True
train/malignant/malignant (187)-rotated1.png,train/malignant/malignant (187)-rotated32-rotated1.png,0,True,True
train/malignant/malignant (187)-rotated2-rotated32.png,train/malignant/malignant (187)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (187)-sharpened.png,train/malignant/malignant (187).png,0,True,True
train/malignant/malignant (188)-rotated1-rotated2.png,train/malignant/malignant (188)-rotated2.png,0,True,True
train/malignant/malignant (188)-rotated1-sharpened.png,train/malignant/malignant (188)-sharpened.png,0,True,True
train/malignant/malignant (188)-rotated1-sharpened.png,train/malignant/malignant (188).png,0,True,True
train/malignant/malignant (188)-rotated32-rotated2.png,train/malignant/malignant (188)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (188)-sharpened-rotated1.png,train/malignant/malignant (188)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (188)-sharpened.png,train/malignant/malignant (188).png,0,True,True
train/malignant/malignant (189)-rotated1.png,train/malignant/malignant (189)-rotated32-sharpened.png,0,True,True
train/malignant/malignant (189)-sharpened.png,train/malignant/malignant (189).png,0,True,True
train/malignant/malignant (19)-rotated1-rotated1.png,train/malignant/malignant (19)-rotated1-sharpened.png,0,True,True
train/malignant/malignant (19)-rotated1-rotated1.png,train/malignant/malignant (19).png,0,True,True
train/malignant/malignant (19)-rotated1-sharpened.png,train/malignant/malignant (19).png,0,True,True
train/malignant/malignant (19)-rotated2-rotated1.png,train/malignant/malignant (19)-sharpened-rotated2.png,0,True,True
train/malignant/malignant (19)-rotated2-rotated32.png,train/malignant/malignant (19)-rotated2-sharpened.png,0,True,True
train/malignant/malignant (190)-rotated2-rotated32.png,train/malignant/malignant (190)-rotated32-rotated32.png,0,True,True
train/malignant/malignant (190)-rotated2-rotated32.png,train/malignant/malignant (190)-sharpened-rotated1.png,0,True,True
