bag_id,source_group_id,bag_label,instance_count,instance_list,instance_md5_list,source_key,source_key_status,splits,multi_split,original_candidate_path
bag-73c4808f749f,grp-73c4808f749f,malignant,21,train/malignant/malignant (29)-rotated1-rotated1.png|train/malignant/malignant (29)-rotated1-rotated2.png|train/malignant/malignant (29)-rotated1-rotated32.png|train/malignant/malignant (29)-rotated1-sharpened.png|train/malignant/malignant (29)-rotated1.png|train/malignant/malignant (29)-rotated2-rotated1.png|train/malignant/malignant (29)-rotated2-rotated2.png|train/malignant/malignant (29)-rotated2-rotated32.png|train/malignant/malignant (29)-rotated2-sharpened.png|train/malignant/malignant (29)-rotated2.png|train/malignant/malignant (29)-rotated32-rotated1.png|train/malignant/malignant (29)-rotated32-rotated2.png|train/malignant/malignant (29)-rotated32-rotated32.png|train/malignant/malignant (29)-rotated32-sharpened.png|train/malignant/malignant (29)-rotated32.png|train/malignant/malignant (29)-sharpened-rotated1.png|train/malignant/malignant (29)-sharpened-rotated2.png|train/malignant/malignant (29)-sharpened-rotated32.png|train/malignant/malignant (29)-sharpened-sharpened.png|train/malignant/malignant (29)-sharpened.png|train/malignant/malignant (29).png,51c46cef6ade1d03caccdda6fb9f51ee|bfc0cc9c113b66a340f5f286b04bb334|60bbeb3530980ce3a842f3349eafba30|b2a8ba93603b2d03e5385a94d244b608|c30d2d830aae6e85ada7c198f79a9c8a|eaf917d1a60f2e3db15a14a007ccfdc0|d8f64446c8a17f6280842b23a5615058|fe0b1681694c131cb09ff3bacbae46e9|1190f937c68d6caa8a8f4d9d71549648|44cd98f6530626bf63d46b8bf8bca2a9|1fa4a66155ff54a762393be51487daac|89bb196151f1ca0f53706a927ffa8d18|63b09a955c2702af90fbb6305588e312|23514f630bd78453d79fdd65ba8467af|5de6f6dd19477eb597374ab0482d1e32|94e81a4b7e46f8ed0a5363c8a1306c87|b42a439e2b438b9d20355b35e51b178d|3eaa8ae88b79c712b9662f2bd2ecf38d|0faf560af9d9f4bb9732b34cbde999ba|85dc145ca92fcd9e44b37e7457ca007a|213513665d10b3b91e61693a925355a2,malignant (29),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (29).png
bag-740418d474c9,grp-740418d474c9,malignant,21,train/malignant/malignant (70)-rotated1-rotated1.png|train/malignant/malignant (70)-rotated1-rotated2.png|train/malignant/malignant (70)-rotated1-rotated32.png|train/malignant/malignant (70)-rotated1-sharpened.png|train/malignant/malignant (70)-rotated1.png|train/malignant/malignant (70)-rotated2-rotated1.png|train/malignant/malignant (70)-rotated2-rotated2.png|train/malignant/malignant (70)-rotated2-rotated32.png|train/malignant/malignant (70)-rotated2-sharpened.png|train/malignant/malignant (70)-rotated2.png|train/malignant/malignant (70)-rotated32-rotated1.png|train/malignant/malignant (70)-rotated32-rotated2.png|train/malignant/malignant (70)-rotated32-rotated32.png|train/malignant/malignant (70)-rotated32-sharpened.png|train/malignant/malignant (70)-rotated32.png|train/malignant/malignant (70)-sharpened-rotated1.png|train/malignant/malignant (70)-sharpened-rotated2.png|train/malignant/malignant (70)-sharpened-rotated32.png|train/malignant/malignant (70)-sharpened-sharpened.png|train/malignant/malignant (70)-sharpened.png|train/malignant/malignant (70).png,d29a02c5dc96585dece53cca00fb57b3|f0c2f09817dbf88a43058f2de0e723a1|93b2dce24fb389efe73fb96352df6614|ab19634ac71ebe6cb18e0ffde41d96d4|e474972004949950b9e9c2bc817f9cda|6a7678e2ed5766eca435200d9fa44aac|d4416d56930cb06b012b1cfb1980fa4b|104e37c282514a7df8e41fa5b80fc39e|ff3d4320019a1fc2618a2ece922883a4|4ece217c0c04d1025ff540d3d26f34e2|8d22a790bfc571ef34308813cc5ae411|d1b8c8e0231839e81535e73e5a28eb5a|aaeb53eda4f8e5c92582316723e5d076|ccda34bec5e05afc83be464d216f470f|d8e801640b530ded3c4322bfa342f1e3|1688e18e86cfc4ab160f2a6262f46cad|1688e18e86cfc4ab160f2a6262f46cad|e35430a28039db3a62dbcc5cb0f4b95e|62b8bffb6eecee4fa52aaa6232619b87|b801adbe2dd91aa2ae0638009263e8ea|34409f122992a15c7b825b12b7ffb992,malignant (70),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (70).png
bag-743753c4d89f,grp-743753c4d89f,malignant,21,train/malignant/malignant (50)-rotated1-rotated1.png|train/malignant/malignant (50)-rotated1-rotated2.png|train/malignant/malignant (50)-rotated1-rotated32.png|train/malignant/malignant (50)-rotated1-sharpened.png|train/malignant/malignant (50)-rotated1.png|train/malignant/malignant (50)-rotated2-rotated1.png|train/malignant/malignant (50)-rotated2-rotated2.png|train/malignant/malignant (50)-rotated2-rotated32.png|train/malignant/malignant (50)-rotated2-sharpened.png|train/malignant/malignant (50)-rotated2.png|train/malignant/malignant (50)-rotated32-rotated1.png|train/malignant/malignant (50)-rotated32-rotated2.png|train/malignant/malignant (50)-rotated32-rotated32.png|train/malignant/malignant (50)-rotated32-sharpened.png|train/malignant/malignant (50)-rotated32.png|train/malignant/malignant (50)-sharpened-rotated1.png|train/malignant/malignant (50)-sharpened-rotated2.png|train/malignant/malignant (50)-sharpened-rotated32.png|train/malignant/malignant (50)-sharpened-sharpened.png|train/malignant/malignant (50)-sharpened.png|train/malignant/malignant (50).png,5be9486b04e5e4651f4021c34d1e19d3|ee74cac099081c2f6c79548a89dc8070|ee74cac099081c2f6c79548a89dc8070|dcfd27115d0e88300d30a4062f10411f|93caa55834c4eb576568d9e1dd777e21|157754664e20afffe73d7811094d2424|157754664e20afffe73d7811094d2424|8a9fffa39aa77f99e8d8bcbdcc53a526|8c3d24d5aa196f7d2e28b6873b30ee1a|e6075c55da7998ea0cb37d4156207177|95853d244827032d758bc6e30162cefc|60a24d9e05f7ccb4af2b63e81fd6d66e|5712b0c6da7224d7fe08b487cd1c1359|9a1b17c92f74d8a23fdadc6a7b326e4b|96f27ee5131da540fac0a216fb32f881|e292df91aba70ab1b75ad1f33e31a638|2e3b51d8838de53a2e4a5dfb169b6d6a|5c2f9cccd5c04d1dd62e2d955b21df83|31ce2fc9bfd5562a09a226493672ec18|8c3d24d5aa196f7d2e28b6873b30ee1a|660c557b87e947714aaaaab32b6ee128,malignant (50),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (50).png
bag-744efdef6a20,grp-744efdef6a20,malignant,21,train/malignant/malignant (22)-rotated1-rotated1.png|train/malignant/malignant (22)-rotated1-rotated2.png|train/malignant/malignant (22)-rotated1-rotated32.png|train/malignant/malignant (22)-rotated1-sharpened.png|train/malignant/malignant (22)-rotated1.png|train/malignant/malignant (22)-rotated2-rotated1.png|train/malignant/malignant (22)-rotated2-rotated2.png|train/malignant/malignant (22)-rotated2-rotated32.png|train/malignant/malignant (22)-rotated2-sharpened.png|train/malignant/malignant (22)-rotated2.png|train/malignant/malignant (22)-rotated32-rotated1.png|train/malignant/malignant (22)-rotated32-rotated2.png|train/malignant/malignant (22)-rotated32-rotated32.png|train/malignant/malignant (22)-rotated32-sharpened.png|train/malignant/malignant (22)-rotated32.png|train/malignant/malignant (22)-sharpened-rotated1.png|train/malignant/malignant (22)-sharpened-rotated2.png|train/malignant/malignant (22)-sharpened-rotated32.png|train/malignant/malignant (22)-sharpened-sharpened.png|train/malignant/malignant (22)-sharpened.png|train/malignant/malignant (22).png,c4e23374b82a2661a2007dd50bb517e0|50503b8f86c242ab2d2310bf7304651e|c4e23374b82a2661a2007dd50bb517e0|aaba7243db637c34668e21bfa16fd5cd|55dea614284c54a83a32790f50b8dce2|9586ef138d1a540f173806834e6dc135|2d97e318221b618beb380b64fa4707c3|0b4ec86c7dfe20f959cc4e5dbc4aacb4|81f96f33918f2587db99b4af9474af5b|451f74558e65a12a93cba7364a607ea7|438d4bc1c3683ffe25eaaf00dcdb1f88|e20a8559eece361685914f97daa97e4f|f89dd3f20fb0e737a9c3db7a7c33b907|fdac6610b1748b35c8265faf5cbd7f38|5dfd43eab74a7be3607f8444f670e23f|ce7807f04da7bec98359fb678a8c46ee|52bb2ca0ebaa3bfb034e44331e785087|7538c0da7747963e11945ea47a27c507|93af493af526bfad9f92a2c2e54251eb|aaba7243db637c34668e21bfa16fd5cd|234640bbcc9e19440b4d58763de59a20,malignant (22),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (22).png
bag-74796471334a,grp-74796471334a,malignant,21,train/malignant/malignant (46)-rotated1-rotated1.png|train/malignant/malignant (46)-rotated1-rotated2.png|train/malignant/malignant (46)-rotated1-rotated32.png|train/malignant/malignant (46)-rotated1-sharpened.png|train/malignant/malignant (46)-rotated1.png|train/malignant/malignant (46)-rotated2-rotated1.png|train/malignant/malignant (46)-rotated2-rotated2.png|train/malignant/malignant (46)-rotated2-rotated32.png|train/malignant/malignant (46)-rotated2-sharpened.png|train/malignant/malignant (46)-rotated2.png|train/malignant/malignant (46)-rotated32-rotated1.png|train/malignant/malignant (46)-rotated32-rotated2.png|train/malignant/malignant (46)-rotated32-rotated32.png|train/malignant/malignant (46)-rotated32-sharpened.png|train/malignant/malignant (46)-rotated32.png|train/malignant/malignant (46)-sharpened-rotated1.png|train/malignant/malignant (46)-sharpened-rotated2.png|train/malignant/malignant (46)-sharpened-rotated32.png|train/malignant/malignant (46)-sharpened-sharpened.png|train/malignant/malignant (46)-sharpened.png|train/malignant/malignant (46).png,c8e6a201287c14791ca62f680d699fd4|3566243b87e85c180f20e147f192843b|4c2a73f0a45f902fdb13661cae962100|263c70e29e613c09f471225cae6df346|b844f163fb0f673149a7e9579655f4b8|22db2074f162139359b3cbe5972850ce|84a6b2ee4164d9ce4743b0defb42351c|445e0528f734fc4523fae5ba523cabd2|660f72099847e47809ccc1482e25c1f6|4824365821f032310751198bce2f51cb|3bdccd68e663e2f32ee582058c729967|8982af361b2ce1182fb3917993440d2d|fb1a5dfc605e1633ab848b4c17f13801|5a44acce5a98ee97eedc95492cf32fd6|fecb3a7d27bfd38e4f91c9f61093572e|a65e3aafe95ba8b04670439d961f6ab2|73ff4d564d51b1ef39d80ce2b75fe437|5d3936a5fc0d37c5bb4c83036bba3bdd|3d76c9135fc5d0e06c568d5e1a5a763e|a65e3aafe95ba8b04670439d961f6ab2|791929fee8b2a98ef8216f6869c7f79b,malignant (46),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (46).png
bag-752cca650365,grp-752cca650365,malignant,21,train/malignant/malignant (131)-rotated1-rotated1.png|train/malignant/malignant (131)-rotated1-rotated2.png|train/malignant/malignant (131)-rotated1-rotated32.png|train/malignant/malignant (131)-rotated1-sharpened.png|train/malignant/malignant (131)-rotated1.png|train/malignant/malignant (131)-rotated2-rotated1.png|train/malignant/malignant (131)-rotated2-rotated2.png|train/malignant/malignant (131)-rotated2-rotated32.png|train/malignant/malignant (131)-rotated2-sharpened.png|train/malignant/malignant (131)-rotated2.png|train/malignant/malignant (131)-rotated32-rotated1.png|train/malignant/malignant (131)-rotated32-rotated2.png|train/malignant/malignant (131)-rotated32-rotated32.png|train/malignant/malignant (131)-rotated32-sharpened.png|train/malignant/malignant (131)-rotated32.png|train/malignant/malignant (131)-sharpened-rotated1.png|train/malignant/malignant (131)-sharpened-rotated2.png|train/malignant/malignant (131)-sharpened-rotated32.png|train/malignant/malignant (131)-sharpened-sharpened.png|train/malignant/malignant (131)-sharpened.png|train/malignant/malignant (131).png,3890c938caa9450f72f4f50bf1594379|563302978f61619560606a30702714eb|b96a6727985fdaa7856e55b9b06e837d|be4e57495bc82379661212a746fe43bd|3665c94360c37e27dce17a14dc205d69|ee0c1e49a4fb24a54f813454b9598151|d20341d8b9a3147dfe7aa0bd691e5b5a|f8bb5f5e2546d8418c3a596c7f7d6c92|b45cb294ff9da7e674a89b62c501ae81|007c1ca0cbcf1261b131029e3ec055a2|846df192213ec6674014c82cec974950|883974282d7bb9dba73d5092cb3aa5bd|407c79e91d65e8bfc816676d3c57b4e0|246d1855427ce3f89a856b44c74e36e4|dcb00c0161874729b0aa1a2dab6f82f2|cb014ba87b0e6d59327822f250fc109e|cb014ba87b0e6d59327822f250fc109e|b78cd4a85ae6dc68a5df53ae7d27279c|2c46268cf8dcfa03f12ba7a67cc38f2c|9afc9282dacd0a7810bf623929428669|3c7267e725ce541cbe954ff0102e1a6e,malignant (131),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (131).png
bag-75f345f990ca,grp-75f345f990ca,malignant,21,train/malignant/malignant (191)-rotated1-rotated1.png|train/malignant/malignant (191)-rotated1-rotated2.png|train/malignant/malignant (191)-rotated1-rotated32.png|train/malignant/malignant (191)-rotated1-sharpened.png|train/malignant/malignant (191)-rotated1.png|train/malignant/malignant (191)-rotated2-rotated1.png|train/malignant/malignant (191)-rotated2-rotated2.png|train/malignant/malignant (191)-rotated2-rotated32.png|train/malignant/malignant (191)-rotated2-sharpened.png|train/malignant/malignant (191)-rotated2.png|train/malignant/malignant (191)-rotated32-rotated1.png|train/malignant/malignant (191)-rotated32-rotated2.png|train/malignant/malignant (191)-rotated32-rotated32.png|train/malignant/malignant (191)-rotated32-sharpened.png|train/malignant/malignant (191)-rotated32.png|train/malignant/malignant (191)-sharpened-rotated1.png|train/malignant/malignant (191)-sharpened-rotated2.png|train/malignant/malignant (191)-sharpened-rotated32.png|train/malignant/malignant (191)-sharpened-sharpened.png|train/malignant/malignant (191)-sharpened.png|train/malignant/malignant (191).png,c1e72bb5324f6bf30dbdb38ea3e735c1|6cd50bc0e401de0f04bae981831a9015|70b3ada255ea908e46c2910858d67454|9b14226d8913fd17a33a3c2080ef65f2|9f3e53761d9fc42b522d83c18364d8df|cd8eba0d29111de5ce59edff69fc36dc|13e57ec787eb6cc2bfe9ee0710e7932e|2db0931bffa46632b9b9072a4a48d3a6|e241dbd680f5e7ff14de199a72201962|ec627c9492c821794739a9b02667d6ea|979394d756c6205d3349646caece846a|253b3958b4e8a4b478cbd3681280c726|4f939a02b8ac572c7037c575bc7edd34|d632f685d9f30030bea8bb4a9bb5a8cf|4beff7f8e81a0215d813aee7974a2b71|9d7cf90841a941faeee4cb5a46a5e89a|194c91355c680e7ee8bee5a90680f313|4758c2af0666c877078eef3200938086|224773464ce88c2029071e20299e5ea9|737779a37a8c2ea77f95963ed91e7370|f2e6ee1cae7387fe9f103a01817e6140,malignant (191),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (191).png
bag-7608ff7796db,grp-7608ff7796db,benign,16,train/benign/benign (149)-rotated1-rotated1.png|train/benign/benign (149)-rotated1-rotated2.png|train/benign/benign (149)-rotated1-sharpened.png|train/benign/benign (149)-rotated1.jpg|train/benign/benign (149)-rotated1.png|train/benign/benign (149)-rotated2-rotated1.png|train/benign/benign (149)-rotated2-rotated2.png|train/benign/benign (149)-rotated2-sharpened.png|train/benign/benign (149)-rotated2.jpg|train/benign/benign (149)-rotated2.png|train/benign/benign (149)-sharpened-rotated1.png|train/benign/benign (149)-sharpened-rotated2.png|train/benign/benign (149)-sharpened-sharpened.png|train/benign/benign (149)-sharpened.jpg|train/benign/benign (149)-sharpened.png|train/benign/benign (149).png,9fc61446f18b75240d1b3af7d4414fbd|caf84e08274b916d4e941908fd07865d|30807dc0c63d22a81e242005f4ce6cfa|7e6331581fa7691f5918bdc8bfc2dffc|7ea580a0057292c81aa1d0b18d37fe9f|58ed96bf3ade4c3002669c2c39aff4eb|3e1bf1bbe3a388128763defd12e9150c|3d30c5fd27ee2e2b40958387b5996378|8743ff96e3ddd28972499c8620d93dc6|58af2a2c23e7d4fc651543202ce83fcd|298474ff3b5aab2a1de40ddfbdbaaeda|da8acfd6fb224e7e5fd27cb687ab83b8|4c3d6933ab74bd2e832fd83f00d080fd|dd1f012b3929563d8727e3ff4c8dafde|298474ff3b5aab2a1de40ddfbdbaaeda|d3412453e4b66cf20fe1e74794fa0810,benign (149),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (149).png
bag-76a3449808b1,grp-76a3449808b1,benign,16,train/benign/benign (197)-rotated1-rotated1.png|train/benign/benign (197)-rotated1-rotated2.png|train/benign/benign (197)-rotated1-sharpened.png|train/benign/benign (197)-rotated1.jpg|train/benign/benign (197)-rotated1.png|train/benign/benign (197)-rotated2-rotated1.png|train/benign/benign (197)-rotated2-rotated2.png|train/benign/benign (197)-rotated2-sharpened.png|train/benign/benign (197)-rotated2.jpg|train/benign/benign (197)-rotated2.png|train/benign/benign (197)-sharpened-rotated1.png|train/benign/benign (197)-sharpened-rotated2.png|train/benign/benign (197)-sharpened-sharpened.png|train/benign/benign (197)-sharpened.jpg|train/benign/benign (197)-sharpened.png|train/benign/benign (197).png,9accd107ab3dd78270d08072f79abed1|9c0c8202da577239f7c370c19a07548e|143e036ce233687075d1898df36f83de|ec8fd8fe7099cb56168a34c9d9f33af2|1e07148756f2edc95c0032ed6c787ae1|bfc8541fabed80cca28175a320fbec7e|ed059fcc2c1e4408482d7ef85ebc589f|5e6f52a30f5dd4cc63fae8d0d417d7d4|b97a81264ffcf5f984ccada811a92ffe|2831c95056b49bb9bd659d66c24790b0|90129275dd5d7197b0cffc482bbab743|f9c4ec2f8927a540488b9866787bc78e|535ae8062626759b38563be464686a87|0dbd4e319539f7190034b0b0e36f0462|49ee6216d99a93514d3ee6e96714c968|e82bb33cdef9ada8eac2efc39ad9e5af,benign (197),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (197).png
bag-77687eacca02,grp-77687eacca02,malignant,53,val/malignant/malignant (1)-rotated1-rotated1-rotated1.png|val/malignant/malignant (1)-rotated1-rotated1-rotated2.png|val/malignant/malignant (1)-rotated1-rotated1-rotated32.png|val/malignant/malignant (1)-rotated1-rotated1-sharpened.png|val/malignant/malignant (1)-rotated1-rotated1.png|val/malignant/malignant (1)-rotated1-rotated2-rotated1.png|val/malignant/malignant (1)-rotated1-rotated2-rotated2.png|val/malignant/malignant (1)-rotated1-rotated2-rotated32.png|val/malignant/malignant (1)-rotated1-rotated2-sharpened.png|val/malignant/malignant (1)-rotated1-rotated2.png|val/malignant/malignant (1)-rotated1-rotated32-rotated1.png|val/malignant/malignant (1)-rotated1-rotated32-rotated2.png|val/malignant/malignant (1)-rotated1-rotated32-rotated32.png|val/malignant/malignant (1)-rotated1-rotated32-sharpened.png|val/malignant/malignant (1)-rotated1-rotated32.png|val/malignant/malignant (1)-rotated1-sharpened-rotated1.png|val/malignant/malignant (1)-rotated1-sharpened-rotated2.png|val/malignant/malignant (1)-rotated1-sharpened-rotated32.png|val/malignant/malignant (1)-rotated1-sharpened-sharpened.png|val/malignant/malignant (1)-rotated1-sharpened.png|val/malignant/malignant (1)-rotated1.png|val/malignant/malignant (1)-rotated2-rotated1.png|val/malignant/malignant (1)-rotated2-rotated2.png|val/malignant/malignant (1)-rotated2-rotated32.png|val/malignant/malignant (1)-rotated2-sharpened.png|val/malignant/malignant (1)-rotated2.png|val/malignant/malignant (1)-rotated32-rotated1.png|val/malignant/malignant (1)-rotated32-rotated2.png|val/malignant/malignant (1)-rotated32-rotated32.png|val/malignant/malignant (1)-rotated32-sharpened.png|val/malignant/malignant (1)-rotated32.png|val/malignant/malignant (1)-sharpened-rotated1-rotated1.png|val/malignant/malignant (1)-sharpened-rotated1-rotated2.png|val/malignant/malignant (1)-sharpened-rotated1-rotated32.png|val/malignant/malignant (1)-sharpened-rotated1-sharpened.png|val/malignant/malignant (1)-sharpened-rotated1.png|val/malignant/malignant (1)-sharpened-rotated2-rotated1.png|val/malignant/malignant (1)-sharpened-rotated2-rotated2.png|val/malignant/malignant (1)-sharpened-rotated2-rotated32.png|val/malignant/malignant (1)-sharpened-rotated2-sharpened.png|val/malignant/malignant (1)-sharpened-rotated2.png|val/malignant/malignant (1)-sharpened-rotated32-rotated1.png|val/malignant/malignant (1)-sharpened-rotated32-rotated2.png|val/malignant/malignant (1)-sharpened-rotated32-rotated32.png|val/malignant/malignant (1)-sharpened-rotated32-sharpened.png|val/malignant/malignant (1)-sharpened-rotated32.png|val/malignant/malignant (1)-sharpened-sharpened-rotated1.png|val/malignant/malignant (1)-sharpened-sharpened-rotated2.png|val/malignant/malignant (1)-sharpened-sharpened-rotated32.png|val/malignant/malignant (1)-sharpened-sharpened-sharpened.png|val/malignant/malignant (1)-sharpened-sharpened.png|val/malignant/malignant (1)-sharpened.png|val/malignant/malignant (1).png,e77ecb5b4aab7153f66dab4fffd853f3|f362ec5558dfafd80fd7e22ec1341dec|752ac880e59794203d04d781bb5be74a|b472a2c3c48557ee7d621f677df9aad6|d4a3b0158f5114faf3ea962c8d2cd159|125411dc604d058e113bb737b85a337c|e653364a3ee3077a1ca2bd79092ecc8c|e653364a3ee3077a1ca2bd79092ecc8c|8ce89202f6d1bea6fdf9f5efdf6350a0|66aed10cb5437820fb48cca06e3e5b74|fe9df200ab39323f6c50c7e45363294e|171c8690df27f83ed09b4c8a3eb1499f|fd7e058912e79aebd10f61c426319b21|c5b477f527ae361fc52b2e56fefa5cdc|e28f0a92ae2ac62f821ba4bedf42943c|011ee2882cfe5892d2595bcad4d7e284|b39df36e38cb36156f3fee084a91263c|a2f5f7122663f7f7f8dbb5cadb208ffb|5bd5db41d489abe90f40aa5069f19493|ae4b45ea2c1d93ecfdadef9d820e4415|30993fb2631a9d43f5e7c384df854cd8|2d46ed3fabd37fcb279b862c76b2de60|b616783936be7da9939304ee88757093|22b31a9beb229d09354766f2e39130c7|ae4b45ea2c1d93ecfdadef9d820e4415|b631ed2638cc7dfd464eba2bec396d21|5ebc69945e03db0b44e6a4afa6cfeb5d|5870cffcd39361adc0bead059441dcde|5ebc69945e03db0b44e6a4afa6cfeb5d|a36c92c588a50808865027f145ceb2ca|c7e0a49c80de5914fff8c86e9c6ebb2d|011b5d937545c0f461a5a66b0d02fc43|55e66c6c80e5ba56dace552888dee164|d781a0b68a35f8026d1913c3c7ab73c8|2b93cc595bf044b3cecec7a3569e3269|d600fee52583113c087714141790bd73|acf53fb5fddace880e5d33393c102f5e|f047fe3be057d27d0c4492ceff94cdc2|058fc61f51acb3218f3caec84dee0688|61df8ccb5f3eb39545d877a5e752c294|12002db3d69d3d0c0463c2de0deefaa1|0182017c7e3378c968d3877246d603a1|0ee58cc0f05d295c705f866a8fe016bd|bbecb2962749248e6e591c2b6dafa844|8bb1ef04732c2ee9775c16991d4a4f96|46f0e209eb11743b6f2db713428ac6c6|5dab258961a60a113e6e29b71568da72|7e0b29981845d251d315677c7ab5722d|d5c78a220ae2dfab2cda865cabe62c3c|076386b4f3657af27ccb203324713446|4d7f34a50bc30acdc68140449a3b9287|e36b4e4252476ef9d32488b89ac809c9|15bc3eef0acb70eb50f06571afb12053,malignant (1),inferred_from_filename_not_verified_identifier,val,False,val/malignant/malignant (1).png
bag-77e01b892821,grp-77e01b892821,benign,16,train/benign/benign (253)-rotated1-rotated1.png|train/benign/benign (253)-rotated1-rotated2.png|train/benign/benign (253)-rotated1-sharpened.png|train/benign/benign (253)-rotated1.jpg|train/benign/benign (253)-rotated1.png|train/benign/benign (253)-rotated2-rotated1.png|train/benign/benign (253)-rotated2-rotated2.png|train/benign/benign (253)-rotated2-sharpened.png|train/benign/benign (253)-rotated2.jpg|train/benign/benign (253)-rotated2.png|train/benign/benign (253)-sharpened-rotated1.png|train/benign/benign (253)-sharpened-rotated2.png|train/benign/benign (253)-sharpened-sharpened.png|train/benign/benign (253)-sharpened.jpg|train/benign/benign (253)-sharpened.png|train/benign/benign (253).png,72fd51be6f6517e495c7ce61487381b8|72fd51be6f6517e495c7ce61487381b8|ee0ea75195e50ca064cdc3c192208c47|755efbdd13aa9e8facbf5775cbe9726f|1bca38ca7bd3c7d3d31feace072eec32|139a497cbd2738b1aa3b6772030347d4|769e6b764d7e3dc5f5b4a58ceb413d6a|ae608af181191a1e65f3287c96d823aa|a5d59d96ecb8825ceec60b5411354cd1|6cf2071cefe21a879b9bb7b7bd355abe|4ad538006ad68cecb81f803015f1d034|de01b3870830069e712c223c495a082d|289c2e59efcd7a37ccdc59d5d10b4df7|54b93a89ec0fa773c314eac08c763b9b|de01b3870830069e712c223c495a082d|d365be9423941d6ee0703cd99bbb630f,benign (253),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (253).png
bag-77e8899e5107,grp-77e8899e5107,malignant,21,train/malignant/malignant (125)-rotated1-rotated1.png|train/malignant/malignant (125)-rotated1-rotated2.png|train/malignant/malignant (125)-rotated1-rotated32.png|train/malignant/malignant (125)-rotated1-sharpened.png|train/malignant/malignant (125)-rotated1.png|train/malignant/malignant (125)-rotated2-rotated1.png|train/malignant/malignant (125)-rotated2-rotated2.png|train/malignant/malignant (125)-rotated2-rotated32.png|train/malignant/malignant (125)-rotated2-sharpened.png|train/malignant/malignant (125)-rotated2.png|train/malignant/malignant (125)-rotated32-rotated1.png|train/malignant/malignant (125)-rotated32-rotated2.png|train/malignant/malignant (125)-rotated32-rotated32.png|train/malignant/malignant (125)-rotated32-sharpened.png|train/malignant/malignant (125)-rotated32.png|train/malignant/malignant (125)-sharpened-rotated1.png|train/malignant/malignant (125)-sharpened-rotated2.png|train/malignant/malignant (125)-sharpened-rotated32.png|train/malignant/malignant (125)-sharpened-sharpened.png|train/malignant/malignant (125)-sharpened.png|train/malignant/malignant (125).png,b7888ce85de938469d7d35208422d8db|791249c83323e72eb10e4b222ff75076|3bdb149ae8dfb9a4706dac920cfc6ff8|b29857450e88c387947ecb9ff4d49887|1a6dd48d87512d52b4ef1367bb771a50|2db6338f6d69697b090c858e2ac9c159|b825caa53dc1900ad4938c01ce3f6549|3f02a234a492775bce163629a73506a1|aa5ae83deabc798a7e417d3b20b2a631|ef09773157ab4886d1172db9bf1e6897|4d33a14c52a95f45063b0bfd364e593c|62ec5a2187b4cf3edff53592762338d8|5db8db990b5f586a1666701606632e24|6474c84217a6c854b5a2a7c21accabdf|123e16e1d5e11093d84aa94d88dfae14|18134b3c41e8dba12ba4b8f010b01594|4657407c0d90dbbe7acf710436e91cfd|902867f2e70e4baf1bfe9bfa0971ffc7|ef49f049f799d0f969e2842cc7064ed1|9f82b50270012799e6939989d87f108e|8fd0fab065018c09880f06d8fdb4c17e,malignant (125),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (125).png
bag-79431653db40,grp-79431653db40,benign,16,train/benign/benign (248)-rotated1-rotated1.png|train/benign/benign (248)-rotated1-rotated2.png|train/benign/benign (248)-rotated1-sharpened.png|train/benign/benign (248)-rotated1.jpg|train/benign/benign (248)-rotated1.png|train/benign/benign (248)-rotated2-rotated1.png|train/benign/benign (248)-rotated2-rotated2.png|train/benign/benign (248)-rotated2-sharpened.png|train/benign/benign (248)-rotated2.jpg|train/benign/benign (248)-rotated2.png|train/benign/benign (248)-sharpened-rotated1.png|train/benign/benign (248)-sharpened-rotated2.png|train/benign/benign (248)-sharpened-sharpened.png|train/benign/benign (248)-sharpened.jpg|train/benign/benign (248)-sharpened.png|train/benign/benign (248).png,ed241c8fe7a117678c462ddcd4787c8d|4fff541f4139c90ffec5f1605fe90e92|af93f3b75a9e4d38e3c53f861914828a|0dc05d5c90a76d61cf07e9120176a356|0501549e75588c13262985f90e4acd77|b8fe1528431b3aaf22ae6fae286164a7|a07ff7ff500e4b4e1362fd3620547a42|f57c6683c13174411e53db1278ab9fc9|35c8186ac3ed967feb7c62e23f938ce7|c9305252f64da6f8f166021aa694f8c2|9d43c41f059f712bb2ddef09129ffdfc|db5423f7be4f76e8ca99548553b92347|35eda220189f122fdb3c7bf130f98ebf|679d96d2faaeb87c74e0d097d17222ac|1095dff9a0bfa67faf54c37224c6ccc8|8d4b5df1bf4060b66967fdba98ea8c94,benign (248),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (248).png
