split,source_group_id,bag_id,bag_label,image_path,md5,source_key,source_key_status,allocation_unit_id,unit_bag_count,unit_instance_count,original_supplied_split
train,grp-e60592b96ffd,bag-e60592b96ffd,benign,train/benign/benign (156)-sharpened-sharpened.png,fe9ae8eff6c2f8ffee2e70b2a0883a74,benign (156),inferred_from_filename_not_verified_identifier,unit-42e08abae33b,2,32,train
train,grp-e60592b96ffd,bag-e60592b96ffd,benign,train/benign/benign (156)-sharpened.jpg,11cd9b2f3c9a4f8f8627c805661d043b,benign (156),inferred_from_filename_not_verified_identifier,unit-42e08abae33b,2,32,train
train,grp-e60592b96ffd,bag-e60592b96ffd,benign,train/benign/benign (156)-sharpened.png,a6d730348f54c1e9a5ef453ad550b731,benign (156),inferred_from_filename_not_verified_identifier,unit-42e08abae33b,2,32,train
train,grp-e60592b96ffd,bag-e60592b96ffd,benign,train/benign/benign (156).png,372727142d1b7b57fc83ef32e352e531,benign (156),inferred_from_filename_not_verified_identifier,unit-42e08abae33b,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated1-rotated1.png,2d4413e6104e1dab19d138960ca3847a,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated1-rotated2.png,0cf503c4f11c46d99fdb0b275afb3e09,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated1-sharpened.png,751a3e127057153817e8e12bea921c77,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated1.jpg,6844937b5bc80a18d5d19967c13ce14a,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated1.png,f71f9a4565d670bac6634dd0ab641402,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated2-rotated1.png,9a416e54cecfa0125e86dd501c446189,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated2-rotated2.png,eed7425184f5f8b1dd9529fcdce09883,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated2-sharpened.png,0224ac7593f744033ad6f01f648a5c0e,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated2.jpg,d3d31b4761455bd9e8159d4633620c44,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-rotated2.png,e83a10f92d7ae8f8d4e22525a6dda6dc,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-sharpened-rotated1.png,9c3d20090784fa2422eb39a2d49ab126,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-sharpened-rotated2.png,86e0abdf5394642ee39fa903537285c1,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-sharpened-sharpened.png,80395e542c9008cb087dfd0f132a4a44,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-sharpened.jpg,d821542a6ef0bb99540e6216968e6a5e,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158)-sharpened.png,9c3d20090784fa2422eb39a2d49ab126,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-21c202bb03c7,bag-21c202bb03c7,benign,train/benign/benign (158).png,bae045a80939fe036a6f311102e6c22a,benign (158),inferred_from_filename_not_verified_identifier,unit-b65c4d08c2d3,2,32,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated1-rotated1.png,08e0766640ba6489b550d1d91b874a87,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated1-rotated2.png,012bdbda2cb5c2b0c5559c3f2053a8be,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated1-sharpened.png,0b65c61c8f3858a6b3dc0e14dd82f62c,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated1.jpg,b4db265ce8ef73a609bae551af13d2bb,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated1.png,4a316101f192046d346e956766b2ac2d,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated2-rotated1.png,b1f6bba6c57ff319e12e59b90b52ffb0,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated2-rotated2.png,aadb09a100d42a7fd998c275d9769d0c,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated2-sharpened.png,f0230950c16b1bb792329a95b42eed47,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated2.jpg,b4db265ce8ef73a609bae551af13d2bb,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-rotated2.png,7d45411489f8acf6eb2173261d43926f,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-sharpened-rotated1.png,ec764981b0bc760baace424a1c9f7dfc,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-sharpened-rotated2.png,1d0c6ffd0286b8088ccdd1c4dd3ba611,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-sharpened-sharpened.png,e7415ab02c06d0594bc43fa6a6cf0072,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-sharpened.jpg,bc3f06a3f0edc63908d7431ceece005b,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160)-sharpened.png,368379786a6d40a7205dba1862a75588,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-5a0180473dc2,bag-5a0180473dc2,benign,train/benign/benign (160).png,97b9224a31782b05b09db1f777ef5aaa,benign (160),inferred_from_filename_not_verified_identifier,unit-b1b7f4cbbfa7,2,37,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated1-rotated1.png,389e1bd319f99bdeb2a68ff44ce1514f,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated1-rotated2.png,ed5b77ef023bc906cfbea94213af5a59,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated1-sharpened.png,d5a49b573b0f4d046d7609207ca22798,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated1.jpg,251c366018005678ec501381a06ab65e,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated1.png,577ac2476c1dc86be51079717ac06e2a,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated2-rotated1.png,62a831f5f8539c83b3194dd40171cbd0,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated2-rotated2.png,94f8c71fd2d328c3bd6dae7b39c92dda,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated2-sharpened.png,c75f8ec903a97b32e8f4f112333c07b3,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated2.jpg,0c2fae18536f82a31d58129d2c3838c8,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-rotated2.png,57d904dbd494d12249d024b57f8985f1,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-sharpened-rotated1.png,e87121b48e06a704ea5ec67724bb7e9d,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-sharpened-rotated2.png,267aa7f0ae596a06963bf8d663872a0e,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-sharpened-sharpened.png,40c98abcbdf8cb8ce5c3354cf8c2aa33,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-sharpened.jpg,7d29c6ce6dc1de7332abc6a2be29457c,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161)-sharpened.png,c5ee04b268ea1b582efc149344ab7e68,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-bfe0718c8b79,bag-bfe0718c8b79,benign,train/benign/benign (161).png,e6d2866679162694c7c52bc412b1dc9f,benign (161),inferred_from_filename_not_verified_identifier,unit-a10d106d1283,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated1-rotated1.png,73a97b4e333e03c6e8555dcdcccba6cd,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated1-rotated2.png,15d317804bfe37ffd7c33012c3bd521a,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated1-sharpened.png,5d915ba9fadf306976bc5647251da3fa,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated1.jpg,5f2b046b48e546a1e5b8bf0c1972f422,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated1.png,94bc2062bfe166682f9782541bc10e33,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated2-rotated1.png,ec710124920eb8a519dad203973165f6,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated2-rotated2.png,2cf4ceecc843c7cd462530f39892a2c3,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated2-sharpened.png,524d3032e491846cd2f4a8d7dc72ae47,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated2.jpg,00cfadc43ff4f4e181fdd428e678d904,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-rotated2.png,80ecd830b539a6c4ea60ceafe556fe8d,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-sharpened-rotated1.png,ea849dc2fc2dade66df4931a466c7028,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-sharpened-rotated2.png,3aed2da648c70910e1b7492298ea63d8,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-sharpened-sharpened.png,e816d7d2121ab09d00d9c9b95c5e3183,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-sharpened.jpg,6c2214bae714fbb6dc46f1cef7aa0830,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162)-sharpened.png,499db1ad3e8de4ba511eaba93d8915f9,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-4cd2f0eaa79d,bag-4cd2f0eaa79d,benign,train/benign/benign (162).png,ffd9810fdf0a0aa02888304c06584111,benign (162),inferred_from_filename_not_verified_identifier,unit-7959580ed413,1,16,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated1-rotated1.png,9b7d72e47f4755bedd6d997e462d35ff,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated1-rotated2.png,c2b55e663d2f96d968092226cdf7af2d,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated1-sharpened.png,c11c1d1627d3c5de1854a67f4a94f717,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated1.jpg,990700513a413fb93bfbb690190817d8,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated1.png,f12c213bbc1ed0dc7b6f3d343061f98e,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated2-rotated1.png,c27b4c8dd16cd0094e75239f0594d525,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated2-rotated2.png,00381217111f289d06471398bb85d515,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated2-sharpened.png,bffbe2e8512576772ac59f8ca6ef6d00,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated2.jpg,578b92b4f429360feeace52306967da7,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-rotated2.png,9b2ddcd716999cda5a8a57c7b45d2de9,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-sharpened-rotated1.png,c05025ac390157d94b22f01a9ff405d9,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-sharpened-rotated2.png,4dd9b509ef4df8a5b2cb64eeb84ebadf,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-sharpened-sharpened.png,f896e25e0bd4ca81b38936b066056536,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-sharpened.jpg,7542ab20ead570ca44b0e9f8f24687c8,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163)-sharpened.png,1e1d20aedeec577e8f99d30832c017b8,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-7b5027720535,bag-7b5027720535,benign,train/benign/benign (163).png,fff7ee2861192a99206163f4649c048a,benign (163),inferred_from_filename_not_verified_identifier,unit-842d723debe6,2,32,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated1-rotated1.png,fbeedce7bba21c93b88dfd687b75cb14,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated1-rotated2.png,7b26651b8857e7d3a03514b2e877eb7c,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated1-sharpened.png,fd4a2051c6812cf9dd156d3da889e9c9,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated1.jpg,be9abf07bafcefc4ef13d8af5fef2a70,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated1.png,bd02d64b5a26e3115f2ad1e6e9cdcb2e,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated2-rotated1.png,c933b9fe8f6e22c5e32b53948881276d,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated2-rotated2.png,718f7447be5e5fcf0b37bb48eef7a313,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated2-sharpened.png,bd3774c1edeed3d5a8c04ed1f7f2c0ec,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated2.jpg,72270189990566f5427bccbb5dc1121b,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-rotated2.png,da4d96444b032585b957719472b8bb64,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-sharpened-rotated1.png,d702c9c227637aa310a543b9e5b46304,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-sharpened-rotated2.png,0ccba4fc273a64e65b0f6e8b9da9af2d,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-sharpened-sharpened.png,ef82e96625583d98db0cfd5779c4c5a3,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-sharpened.jpg,882b834af0a32f987df8d58d8653ab9b,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164)-sharpened.png,0ccba4fc273a64e65b0f6e8b9da9af2d,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-4f3b27a5d050,bag-4f3b27a5d050,benign,train/benign/benign (164).png,f22ac57538d9b1d4ab6b17a4fbe1519b,benign (164),inferred_from_filename_not_verified_identifier,unit-6a4ceaca5268,3,53,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated1-rotated1.png,85b6d7e6d349b25dbb6171f6e6740cc2,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated1-rotated2.png,86abdd09cf32cc1c1e6296233d181295,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated1-sharpened.png,a6be6cec7638cf3c77ceb443cd2699c3,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated1.jpg,810e041cb4e618e0e5adde1bf647d1d5,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated1.png,3977dff4dc5654aa1f86446719b93665,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated2-rotated1.png,6bb77529b0ef889f912b36de2d9d25f6,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated2-rotated2.png,015ce824e1f67e63c56bb2eaba4864f9,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated2-sharpened.png,68b6100c5b361579efa62b4d260f758e,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated2.jpg,6dff2a1e4d39db07abe0b663d699768b,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-rotated2.png,57f1bd3f38d45b413f41358acbccce1a,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-sharpened-rotated1.png,76052c0b955fe0c30eaa67413d42a167,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-sharpened-rotated2.png,af5a73f2848c97b09915e6d0157fb6db,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-sharpened-sharpened.png,b2a1c50bd4dda3de5a478d22619efdae,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-sharpened.jpg,c44b42b1b82666bea6107ac99ffb3ee2,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165)-sharpened.png,75f45a9917b1947716704f2a15c7b37f,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-b5037f223886,bag-b5037f223886,benign,train/benign/benign (165).png,33620819366ddff7048109db5c42d331,benign (165),inferred_from_filename_not_verified_identifier,unit-f4c13456f8af,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated1-rotated1.png,ef37997c95c8928de4bbf82e6664f9bc,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated1-rotated2.png,30cd3c4f0efa0ca99cbc4433bff4a21b,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated1-sharpened.png,f8882d780f64272ea4e8cbae09c2a5e3,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated1.jpg,3258c1bb95d5b12f843692247dc58091,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated1.png,d55bd2eb602347e6281df0a13116f35a,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
train,grp-6168ae39b944,bag-6168ae39b944,benign,train/benign/benign (166)-rotated2-rotated1.png,69f04daff94f707cbf7a9c6f3e069cd0,benign (166),inferred_from_filename_not_verified_identifier,unit-d2fa4c6405e5,1,16,train
