bag_id,source_group_id,source_key_status,split,image_path,md5,processed_relpath,instance_order,attention,rank,predicted_probability,true_label,prediction_at_0.5,category,gate_mean,gate_max,gate_argmax,gate_vector_ref
bag-0e9e3f410b4b,grp-0e9e3f410b4b,inferred_from_filename_not_verified_identifier,val,val/malignant/malignant (7)-sharpened-sharpened.png,dd73f8964d2177318a1d63a1f0480e19,data/processed/val/val__malignant__malignant (7)-sharpened-sharpened.png.png,18,0.0002668462402652949,21,0.584677156886009,1,1,correct_malignant,0.5036273207515478,0.605830192565918,6,gates[bag-0e9e3f410b4b][18]
bag-0e9e3f410b4b,grp-0e9e3f410b4b,inferred_from_filename_not_verified_identifier,val,val/malignant/malignant (7)-sharpened.png,48ba614e45a1ca10e466888199fda28c,data/processed/val/val__malignant__malignant (7)-sharpened.png.png,19,0.005787387490272522,20,0.584677156886009,1,1,correct_malignant,0.5049666820559651,0.5819318294525146,44,gates[bag-0e9e3f410b4b][19]
bag-0e9e3f410b4b,grp-0e9e3f410b4b,inferred_from_filename_not_verified_identifier,val,val/malignant/malignant (7).png,177b16d347c2b8726e79bf73765e5c35,data/processed/val/val__malignant__malignant (7).png.png,20,0.06438054889440536,13,0.584677156886009,1,1,correct_malignant,0.5084960001986474,0.6693369150161743,48,gates[bag-0e9e3f410b4b][20]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated1-rotated1.png,bb39644603e824e9d16df0536b3eaea2,data/processed/train/train__benign__benign (290)-rotated1-rotated1.png.png,0,0.12120217084884644,2,0.3876707472264436,0,0,train_fallback,0.5117486958624795,0.8218368887901306,48,gates[bag-244973d6f450][0]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated1-rotated2.png,56416345165742c5220a9a694436c363,data/processed/train/train__benign__benign (290)-rotated1-rotated2.png.png,1,0.1307883858680725,1,0.3876707472264436,0,0,train_fallback,0.511810370371677,0.8264710307121277,48,gates[bag-244973d6f450][1]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated1-sharpened.png,c960ccfece18ae9fff5e23a8e712980f,data/processed/train/train__benign__benign (290)-rotated1-sharpened.png.png,2,0.0031785208266228437,11,0.3876707472264436,0,0,train_fallback,0.5059406468644738,0.5874742269515991,44,gates[bag-244973d6f450][2]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated1.jpg,302972b2e5b3d19a26b1360cbb63bcb4,data/processed/train/train__benign__benign (290)-rotated1.jpg.png,3,0.1060439720749855,5,0.3876707472264436,0,0,train_fallback,0.5116453180089593,0.8139950633049011,48,gates[bag-244973d6f450][3]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated1.png,82f105535be50fc6f9e0c0ba6d3316af,data/processed/train/train__benign__benign (290)-rotated1.png.png,4,0.11466221511363983,3,0.3876707472264436,0,0,train_fallback,0.5117368141654879,0.8199314475059509,48,gates[bag-244973d6f450][4]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated2-rotated1.png,37cf0ddf258f8827ab4c0a579ed76dfb,data/processed/train/train__benign__benign (290)-rotated2-rotated1.png.png,5,0.11255763471126556,4,0.3876707472264436,0,0,train_fallback,0.5116660326020792,0.8166800737380981,48,gates[bag-244973d6f450][5]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated2-rotated2.png,d51136b7837237eb195e4f924955338e,data/processed/train/train__benign__benign (290)-rotated2-rotated2.png.png,6,0.10593687742948532,6,0.3876707472264436,0,0,train_fallback,0.5115872588939965,0.812313437461853,48,gates[bag-244973d6f450][6]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated2-sharpened.png,06f6e492b9ff442097346a0c6e11bdc2,data/processed/train/train__benign__benign (290)-rotated2-sharpened.png.png,7,0.003046468598768115,12,0.3876707472264436,0,0,train_fallback,0.5058664011303335,0.586529552936554,44,gates[bag-244973d6f450][7]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated2.jpg,070cb7759d6c842dcd91f0350a6067ae,data/processed/train/train__benign__benign (290)-rotated2.jpg.png,8,0.10131005942821503,8,0.3876707472264436,0,0,train_fallback,0.5115669113583863,0.8107913136482239,48,gates[bag-244973d6f450][8]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-rotated2.png,a36b1b42f529631f45083bf91a4417d0,data/processed/train/train__benign__benign (290)-rotated2.png.png,9,0.09117733687162399,9,0.3876707472264436,0,0,train_fallback,0.5114176609786227,0.8016014099121094,48,gates[bag-244973d6f450][9]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-sharpened-rotated1.png,881231c9d8e3d4647d4ff6ef73b93b6a,data/processed/train/train__benign__benign (290)-sharpened-rotated1.png.png,10,0.003839669283479452,10,0.3876707472264436,0,0,train_fallback,0.5063149381894618,0.5918632745742798,44,gates[bag-244973d6f450][10]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-sharpened.jpg,cd02d3abfa4041b6ab023017c80a2da3,data/processed/train/train__benign__benign (290)-sharpened.jpg.png,11,0.0013649241300299764,14,0.3876707472264436,0,0,train_fallback,0.5048468669410795,0.5747970342636108,44,gates[bag-244973d6f450][11]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290)-sharpened.png,884d12914054d7b2757a752fe23a603a,data/processed/train/train__benign__benign (290)-sharpened.png.png,12,0.0013772464590147138,13,0.3876707472264436,0,0,train_fallback,0.5048512197099626,0.5749067068099976,44,gates[bag-244973d6f450][12]
bag-244973d6f450,grp-244973d6f450,inferred_from_filename_not_verified_identifier,train,train/benign/benign (290).png,79423e23ee0bd84ef4aa959dbf22252c,data/processed/train/train__benign__benign (290).png.png,13,0.10351448506116867,7,0.3876707472264436,0,0,train_fallback,0.511592244845815,0.8123326301574707,48,gates[bag-244973d6f450][13]
